row_id,polygon_id,ring_id,distance_px,distance_map,raster_row,raster_col,x,y,original_polygon_id
399,178,0,0.347239,3.1e-05,389,790,103.971685,30.930747,178
400,178,0,0.635634,5.7e-05,389,791,103.971775,30.930747,178
401,178,0,0.659869,5.9e-05,389,792,103.971864,30.930747,178
402,178,0,0.76771,6.9e-05,389,793,103.971954,30.930747,178
403,178,0,0.668594,6e-05,389,794,103.972044,30.930747,178
404,178,0,0.119022,1.1e-05,389,795,103.972134,30.930747,178
405,178,0,0.097064,9e-06,390,794,103.972044,30.930657,178
406,19,0,0.021971,2e-06,908,1479,104.033579,30.884124,19
407,19,0,0.080671,7e-06,908,1480,104.033668,30.884124,19
408,19,0,0.025036,2e-06,908,1481,104.033758,30.884124,19
409,19,0,0.051343,5e-06,908,1482,104.033848,30.884124,19
410,19,0,0.750667,6.7e-05,909,1479,104.033579,30.884035,19
411,19,1,1.071146,9.6e-05,909,1480,104.033668,30.884035,19
412,19,1,1.02469,9.2e-05,909,1481,104.033758,30.884035,19
413,19,0,0.68571,6.2e-05,909,1482,104.033848,30.884035,19
414,19,0,0.788787,7.1e-05,910,1479,104.033579,30.883945,19
415,19,1,1.066675,9.6e-05,910,1480,104.033668,30.883945,19
416,19,1,1.415667,0.000127,910,1481,104.033758,30.883945,19
417,19,0,0.588182,5.3e-05,910,1482,104.033848,30.883945,19
418,19,0,0.156302,1.4e-05,911,1480,104.033668,30.883855,19
419,19,0,0.509612,4.6e-05,911,1481,104.033758,30.883855,19
420,19,0,0.485708,4.4e-05,911,1482,104.033848,30.883855,19
421,219,0,0.402833,3.6e-05,377,801,103.972673,30.931825,219
422,219,0,0.870861,7.8e-05,377,802,103.972763,30.931825,219
423,219,0,0.32084,2.9e-05,377,803,103.972853,30.931825,219
424,219,0,0.166669,1.5e-05,378,800,103.972583,30.931735,219
425,219,0,0.95776,8.6e-05,378,801,103.972673,30.931735,219
426,219,0,0.560569,5e-05,378,802,103.972763,30.931735,219
427,219,0,0.696755,6.3e-05,379,800,103.972583,30.931645,219
428,219,0,0.8947,8e-05,379,801,103.972673,30.931645,219
429,219,0,0.06317,6e-06,379,802,103.972763,30.931645,219
430,219,0,0.472472,4.2e-05,380,799,103.972493,30.931555,219
431,219,1,1.214696,0.000109,380,800,103.972583,30.931555,219
432,219,0,0.367556,3.3e-05,380,801,103.972673,30.931555,219
433,219,0,0.354374,3.2e-05,381,799,103.972493,30.931466,219
434,219,0,0.675122,6.1e-05,381,800,103.972583,30.931466,219
435,791,0,0.055309,5e-06,363,1061,103.996029,30.933083,1133
436,791,0,0.010618,1e-06,363,1062,103.996119,30.933083,1133
437,791,0,0.120084,1.1e-05,364,1060,103.995939,30.932993,1133
438,791,0,0.798603,7.2e-05,364,1061,103.996029,30.932993,1133
439,791,0,0.750197,6.7e-05,364,1062,103.996119,30.932993,1133
440,791,0,0.250448,2.2e-05,364,1063,103.996209,30.932993,1133
441,791,0,0.237613,2.1e-05,365,1059,103.995849,30.932903,1133
442,791,0,0.856519,7.7e-05,365,1060,103.995939,30.932903,1133
443,791,1,1.492999,0.000134,365,1061,103.996029,30.932903,1133
444,791,0,0.868145,7.8e-05,365,1062,103.996119,30.932903,1133
445,791,0,0.243627,2.2e-05,365,1063,103.996209,30.932903,1133
446,791,0,0.618361,5.6e-05,366,1058,103.99576,30.932813,1133
447,791,1,1.098449,9.9e-05,366,1059,103.995849,30.932813,1133
448,791,1,1.34513,0.000121,366,1060,103.995939,30.932813,1133
449,791,0,0.743953,6.7e-05,366,1061,103.996029,30.932813,1133
450,791,0,0.113099,1e-05,366,1062,103.996119,30.932813,1133
451,791,0,0.090205,8e-06,367,1058,103.99576,30.932723,1133
452,791,0,0.795379,7.1e-05,367,1059,103.995849,30.932723,1133
453,791,0,0.527978,4.7e-05,367,1060,103.995939,30.932723,1133
454,791,0,0.093528,8e-06,368,1059,103.995849,30.932633,1133
455,721,0,0.351497,3.2e-05,866,1379,104.024595,30.887897,1063
456,721,0,0.374501,3.4e-05,866,1380,104.024685,30.887897,1063
457,721,0,0.374501,3.4e-05,866,1381,104.024775,30.887897,1063
458,721,0,0.151987,1.4e-05,866,1382,104.024865,30.887897,1063
459,721,0,0.810717,7.3e-05,867,1379,104.024595,30.887807,1063
460,721,1,1.374501,0.000123,867,1380,104.024685,30.887807,1063
461,721,0,0.68763,6.2e-05,867,1381,104.024775,30.887807,1063
462,721,0,0.334535,3e-05,868,1378,104.024506,30.887718,1063
463,721,1,1.228699,0.00011,868,1379,104.024595,30.887718,1063
464,721,1,1.153614,0.000104,868,1380,104.024685,30.887718,1063
465,721,0,0.241335,2.2e-05,868,1381,104.024775,30.887718,1063
466,721,0,0.154606,1.4e-05,869,1378,104.024506,30.887628,1063
467,721,0,0.396491,3.6e-05,869,1379,104.024595,30.887628,1063
468,721,0,0.714127,6.4e-05,869,1380,104.024685,30.887628,1063
469,38,0,0.186329,1.7e-05,338,1063,103.996209,30.935328,38
470,38,0,0.489728,4.4e-05,338,1064,103.996299,30.935328,38
471,38,0,0.123119,1.1e-05,339,1061,103.996029,30.935239,38
472,38,0,0.706366,6.3e-05,339,1062,103.996119,30.935239,38
473,38,0,0.581487,5.2e-05,340,1061,103.996029,30.935149,38
474,38,1,1.402163,0.000126,340,1062,103.996119,30.935149,38
475,38,0,0.3908,3.5e-05,341,1061,103.996029,30.935059,38
476,38,0,0.941561,8.5e-05,341,1062,103.996119,30.935059,38
477,38,0,0.46589,4.2e-05,341,1063,103.996209,30.935059,38
478,38,0,0.188356,1.7e-05,342,1062,103.996119,30.934969,38
479,10,0,0.38605,3.5e-05,1485,2337,104.110654,30.832292,10
480,10,0,0.171691,1.5e-05,1486,2335,104.110474,30.832202,10
481,10,0,0.753379,6.8e-05,1486,2336,104.110564,30.832202,10
482,10,1,1.100962,9.9e-05,1486,2337,104.110654,30.832202,10
483,10,0,0.341706,3.1e-05,1486,2338,104.110744,30.832202,10
484,10,0,0.467788,4.2e-05,1487,2334,104.110385,30.832112,10
485,10,1,1.033484,9.3e-05,1487,2335,104.110474,30.832112,10
486,10,1,1.549526,0.000139,1487,2336,104.110564,30.832112,10
487,10,1,1.050487,9.4e-05,1487,2337,104.110654,30.832112,10
488,10,0,0.510384,4.6e-05,1487,2338,104.110744,30.832112,10
489,10,0,0.235314,2.1e-05,1488,2332,104.110205,30.832022,10
490,10,0,0.808404,7.3e-05,1488,2333,104.110295,30.832022,10
491,10,1,1.298915,0.000117,1488,2334,104.110385,30.832022,10
492,10,1,1.29538,0.000116,1488,2335,104.110474,30.832022,10
493,10,0,0.742951,6.7e-05,1488,2336,104.110564,30.832022,10
494,10,0,0.241914,2.2e-05,1488,2337,104.110654,30.832022,10
495,10,0,0.306374,2.8e-05,1489,2331,104.110115,30.831932,10
496,10,1,1.02235,9.2e-05,1489,2332,104.110205,30.831932,10
497,10,1,1.571283,0.000141,1489,2333,104.110295,30.831932,10
498,10,1,1.015903,9.1e-05,1489,2334,104.110385,30.831932,10
499,10,0,0.494396,4.4e-05,1489,2335,104.110474,30.831932,10
500,10,0,0.383495,3.4e-05,1490,2332,104.110205,30.831842,10
501,10,0,0.778924,7e-05,1490,2333,104.110295,30.831842,10
502,10,0,0.192812,1.7e-05,1490,2334,104.110385,30.831842,10
503,10,0,0.2093,1.9e-05,1491,2333,104.110295,30.831753,10
504,733,0,0.059972,5e-06,292,957,103.986687,30.939461,1075
505,733,0,0.63764,5.7e-05,292,958,103.986776,30.939461,1075
506,733,0,0.016651,1e-06,293,956,103.986597,30.939371,1075
507,733,0,0.787233,7.1e-05,293,957,103.986687,30.939371,1075
508,733,1,1.005177,9e-05,293,958,103.986776,30.939371,1075
509,733,0,0.159928,1.4e-05,293,959,103.986866,30.939371,1075
510,733,0,0.702728,6.3e-05,294,956,103.986597,30.939281,1075
511,733,1,1.427806,0.000128,294,957,103.986687,30.939281,1075
512,733,1,1.507491,0.000135,294,958,103.986776,30.939281,1075
513,733,0,0.710812,6.4e-05,294,959,103.986866,30.939281,1075
514,733,0,0.073488,7e-06,295,956,103.986597,30.939191,1075
515,733,0,0.641606,5.8e-05,295,957,103.986687,30.939191,1075
516,733,1,1.174648,0.000106,295,958,103.986776,30.939191,1075
517,733,0,0.819484,7.4e-05,295,959,103.986866,30.939191,1075
518,733,0,0.160016,1.4e-05,295,960,103.986956,30.939191,1075
519,733,0,0.360915,3.2e-05,296,958,103.986776,30.939101,1075
520,733,0,0.029129,3e-06,296,959,103.986866,30.939101,1075
521,165,0,0.235413,2.1e-05,389,834,103.975637,30.930747,165
522,165,0,0.382947,3.4e-05,389,835,103.975727,30.930747,165
523,165,0,0.041598,4e-06,389,836,103.975817,30.930747,165
524,165,0,0.615567,5.5e-05,390,834,103.975637,30.930657,165
525,165,1,1.172312,0.000105,390,835,103.975727,30.930657,165
526,165,0,0.302654,2.7e-05,390,836,103.975817,30.930657,165
527,165,0,0.058751,5e-06,391,833,103.975547,30.930567,165
528,165,0,0.987875,8.9e-05,391,834,103.975637,30.930567,165
529,165,0,0.767572,6.9e-05,391,835,103.975727,30.930567,165
530,165,0,0.452728,4.1e-05,392,833,103.975547,30.930477,165
531,165,1,1.2634,0.000113,392,834,103.975637,30.930477,165
532,165,0,0.351197,3.2e-05,392,835,103.975727,30.930477,165
533,165,0,0.873112,7.8e-05,393,833,103.975547,30.930388,165
534,165,0,0.848009,7.6e-05,393,834,103.975637,30.930388,165
535,165,0,0.454675,4.1e-05,394,832,103.975458,30.930298,165
536,165,1,1.320367,0.000119,394,833,103.975547,30.930298,165
537,165,0,0.457269,4.1e-05,394,834,103.975637,30.930298,165
538,165,0,0.247911,2.2e-05,395,832,103.975458,30.930208,165
539,165,0,0.610356,5.5e-05,395,833,103.975547,30.930208,165
540,165,0,0.092266,8e-06,395,834,103.975637,30.930208,165
541,74,0,0.003203,0.0,341,1058,103.99576,30.935059,74
542,74,0,0.501851,4.5e-05,341,1059,103.995849,30.935059,74
543,74,0,0.41877,3.8e-05,341,1060,103.995939,30.935059,74
544,74,0,0.754968,6.8e-05,342,1059,103.995849,30.934969,74
545,74,0,0.973245,8.7e-05,342,1060,103.995939,30.934969,74
546,74,0,0.137226,1.2e-05,342,1061,103.996029,30.934969,74
547,74,0,0.365717,3.3e-05,343,1059,103.995849,30.934879,74
548,74,0,0.232149,2.1e-05,343,1060,103.995939,30.934879,74
549,224,0,0.046606,4e-06,311,961,103.987046,30.937754,224
550,224,0,0.516403,4.6e-05,311,962,103.987136,30.937754,224
551,224,0,0.110946,1e-05,311,963,103.987226,30.937754,224
552,224,0,0.715117,6.4e-05,312,961,103.987046,30.937664,224
553,224,1,1.459219,0.000131,312,962,103.987136,30.937664,224
554,224,0,0.699526,6.3e-05,312,963,103.987226,30.937664,224
555,224,0,0.510574,4.6e-05,313,960,103.986956,30.937574,224
556,224,0,0.924377,8.3e-05,313,961,103.987046,30.937574,224
557,224,1,1.33818,0.00012,313,962,103.987136,30.937574,224
558,224,0,0.657695,5.9e-05,313,963,103.987226,30.937574,224
559,224,0,0.01401,1e-06,314,961,103.987046,30.937484,224
560,224,0,0.427813,3.8e-05,314,962,103.987136,30.937484,224
561,224,0,0.154723,1.4e-05,314,963,103.987226,30.937484,224
562,188,0,0.359973,3.2e-05,290,962,103.987136,30.93964,188
563,188,0,0.413333,3.7e-05,290,963,103.987226,30.93964,188
564,188,0,0.142464,1.3e-05,291,960,103.986956,30.93955,188
565,188,0,0.680141,6.1e-05,291,961,103.987046,30.93955,188
566,188,0,0.674966,6.1e-05,291,962,103.987136,30.93955,188
567,188,0,0.177265,1.6e-05,291,963,103.987226,30.93955,188
568,188,0,0.31065,2.8e-05,292,959,103.986866,30.939461,188
569,188,0,0.987286,8.9e-05,292,960,103.986956,30.939461,188
570,188,0,0.406801,3.7e-05,292,961,103.987046,30.939461,188
571,188,0,0.286446,2.6e-05,293,960,103.986956,30.939371,188
572,800,0,0.13037,1.2e-05,1476,2338,104.110744,30.8331,1142
573,800,0,0.465789,4.2e-05,1476,2339,104.110834,30.8331,1142
574,800,0,0.372351,3.3e-05,1477,2337,104.110654,30.83301,1142
575,800,0,0.917357,8.2e-05,1477,2338,104.110744,30.83301,1142
576,800,1,1.146511,0.000103,1477,2339,104.110834,30.83301,1142
577,800,0,0.519424,4.7e-05,1477,2340,104.110924,30.83301,1142
578,800,0,0.084216,8e-06,1478,2335,104.110474,30.83292,1142
579,800,0,0.633367,5.7e-05,1478,2336,104.110564,30.83292,1142
580,800,1,1.195071,0.000107,1478,2337,104.110654,30.83292,1142
581,800,1,1.517462,0.000136,1478,2338,104.110744,30.83292,1142
582,800,0,0.958354,8.6e-05,1478,2339,104.110834,30.83292,1142
583,800,0,0.398672,3.6e-05,1478,2340,104.110924,30.83292,1142
584,800,0,0.29635,2.7e-05,1479,2334,104.110385,30.832831,1142
585,800,0,0.884391,7.9e-05,1479,2335,104.110474,30.832831,1142
586,800,1,1.456205,0.000131,1479,2336,104.110564,30.832831,1142
587,800,1,1.221544,0.00011,1479,2337,104.110654,30.832831,1142
588,800,0,0.69722,6.3e-05,1479,2338,104.110744,30.832831,1142
589,800,0,0.141755,1.3e-05,1479,2339,104.110834,30.832831,1142
590,800,0,0.056372,5e-06,1480,2333,104.110295,30.832741,1142
591,800,0,0.772936,6.9e-05,1480,2334,104.110385,30.832741,1142
592,800,1,1.489205,0.000134,1480,2335,104.110474,30.832741,1142
593,800,0,0.962652,8.6e-05,1480,2336,104.110564,30.832741,1142
594,800,0,0.385698,3.5e-05,1480,2337,104.110654,30.832741,1142
595,800,0,0.079157,7e-06,1481,2334,104.110385,30.832651,1142
596,800,0,0.685968,6.2e-05,1481,2335,104.110474,30.832651,1142
597,800,0,0.126337,1.1e-05,1481,2336,104.110564,30.832651,1142
598,171,0,0.269219,2.4e-05,937,1456,104.031513,30.881519,171
599,171,0,0.244901,2.2e-05,938,1455,104.031423,30.881429,171
600,171,0,0.954332,8.6e-05,938,1456,104.031513,30.881429,171
601,171,0,0.455441,4.1e-05,938,1457,104.031602,30.881429,171
602,171,0,0.281447,2.5e-05,939,1454,104.031333,30.88134,171
603,171,0,0.970016,8.7e-05,939,1455,104.031423,30.88134,171
604,171,0,0.520577,4.7e-05,939,1456,104.031513,30.88134,171
605,171,0,0.393438,3.5e-05,940,1453,104.031243,30.88125,171
606,171,1,1.036691,9.3e-05,940,1454,104.031333,30.88125,171
607,171,0,0.531249,4.8e-05,940,1455,104.031423,30.88125,171
608,171,0,0.402441,3.6e-05,941,1452,104.031153,30.88116,171
609,171,0,0.933638,8.4e-05,941,1453,104.031243,30.88116,171
610,171,0,0.48129,4.3e-05,941,1454,104.031333,30.88116,171
611,171,0,0.186229,1.7e-05,942,1453,104.031243,30.88107,171
612,37,0,0.080407,7e-06,301,887,103.980398,30.938652,37
613,37,0,0.268781,2.4e-05,301,888,103.980488,30.938652,37
614,37,0,0.204567,1.8e-05,302,886,103.980309,30.938562,37
615,37,0,0.801138,7.2e-05,302,887,103.980398,30.938562,37
616,37,0,0.349806,3.1e-05,302,888,103.980488,30.938562,37
617,37,0,0.293685,2.6e-05,303,885,103.980219,30.938472,37
618,37,0,0.812682,7.3e-05,303,886,103.980309,30.938472,37
619,37,0,0.202973,1.8e-05,303,887,103.980398,30.938472,37
620,37,0,0.126896,1.1e-05,304,885,103.980219,30.938383,37
621,37,0,0.037369,3e-06,304,886,103.980309,30.938383,37
622,792,0,0.39755,3.6e-05,894,1393,104.025853,30.885382,1134
623,792,0,0.172803,1.6e-05,894,1394,104.025943,30.885382,1134
624,792,0,0.111936,1e-05,895,1392,104.025763,30.885292,1134
625,792,0,0.963648,8.7e-05,895,1393,104.025853,30.885292,1134
626,792,1,1.102442,9.9e-05,895,1394,104.025943,30.885292,1134
627,792,0,0.697635,6.3e-05,895,1395,104.026033,30.885292,1134
628,792,0,0.551146,5e-05,896,1392,104.025763,30.885202,1134
629,792,1,1.449531,0.00013,896,1393,104.025853,30.885202,1134
630,792,1,1.107409,9.9e-05,896,1394,104.025943,30.885202,1134
631,792,0,0.247059,2.2e-05,896,1395,104.026033,30.885202,1134
632,792,0,0.091972,8e-06,897,1391,104.025673,30.885113,1134
633,792,0,0.990357,8.9e-05,897,1392,104.025763,30.885113,1134
634,792,1,1.551912,0.000139,897,1393,104.025853,30.885113,1134
635,792,0,0.66608,6e-05,897,1394,104.025943,30.885113,1134
636,792,0,0.588487,5.3e-05,898,1391,104.025673,30.885023,1134
637,792,1,1.429572,0.000128,898,1392,104.025763,30.885023,1134
638,792,1,1.094681,9.8e-05,898,1393,104.025853,30.885023,1134
639,792,0,0.202073,1.8e-05,898,1394,104.025943,30.885023,1134
640,792,0,0.323938,2.9e-05,899,1391,104.025673,30.884933,1134
641,792,0,0.527264,4.7e-05,899,1392,104.025763,30.884933,1134
642,792,0,0.658393,5.9e-05,899,1393,104.025853,30.884933,1134
643,94,0,0.059266,5e-06,1491,2380,104.114517,30.831753,94
644,94,0,0.583732,5.2e-05,1491,2381,104.114607,30.831753,94
645,94,0,0.027886,3e-06,1491,2382,104.114697,30.831753,94
646,94,0,0.636401,5.7e-05,1492,2380,104.114517,30.831663,94
647,94,1,1.355943,0.000122,1492,2381,104.114607,30.831663,94
648,94,0,0.691677,6.2e-05,1492,2382,104.114697,30.831663,94
649,94,0,0.011225,1e-06,1492,2383,104.114786,30.831663,94
650,94,0,0.685635,6.2e-05,1493,2381,104.114607,30.831573,94
651,94,1,1.42447,0.000128,1493,2382,104.114697,30.831573,94
652,94,0,0.647727,5.8e-05,1493,2383,104.114786,30.831573,94
653,94,0,0.195321,1.8e-05,1494,2381,104.114607,30.831483,94
654,94,0,0.852892,7.7e-05,1494,2382,104.114697,30.831483,94
655,94,1,1.387667,0.000125,1494,2383,104.114786,30.831483,94
656,94,0,0.610669,5.5e-05,1494,2384,104.114876,30.831483,94
657,94,0,0.216275,1.9e-05,1495,2382,104.114697,30.831393,94
658,94,0,0.949708,8.5e-05,1495,2383,104.114786,30.831393,94
659,94,0,0.641426,5.8e-05,1495,2384,104.114876,30.831393,94
660,94,0,0.241543,2.2e-05,1496,2383,104.114786,30.831303,94
661,94,0,0.086726,8e-06,1496,2384,104.114876,30.831303,94
662,89,0,0.584326,5.2e-05,301,905,103.982015,30.938652,89
663,89,0,0.645556,5.8e-05,302,904,103.981926,30.938562,89
664,89,1,1.292332,0.000116,302,905,103.982015,30.938562,89
665,89,0,0.622975,5.6e-05,302,906,103.982105,30.938562,89
666,89,0,0.139001,1.2e-05,302,907,103.982195,30.938562,89
667,89,0,0.450414,4e-05,303,904,103.981926,30.938472,89
668,89,1,1.05661,9.5e-05,303,905,103.982015,30.938472,89
669,89,0,0.389135,3.5e-05,303,906,103.982105,30.938472,89
670,89,0,0.279611,2.5e-05,304,905,103.982015,30.938383,89
671,738,0,0.155848,1.4e-05,1447,2474,104.122961,30.835705,1080
672,738,0,0.372606,3.3e-05,1447,2475,104.123051,30.835705,1080
673,738,0,0.212227,1.9e-05,1448,2474,104.122961,30.835615,1080
674,738,0,0.820431,7.4e-05,1448,2475,104.123051,30.835615,1080
675,738,0,0.671021,6e-05,1449,2475,104.123051,30.835526,1080
676,738,0,0.252545,2.3e-05,1449,2476,104.123141,30.835526,1080
677,738,0,0.458088,4.1e-05,1450,2475,104.123051,30.835436,1080
678,738,0,0.304853,2.7e-05,1450,2476,104.123141,30.835436,1080
679,799,0,0.605142,5.4e-05,386,791,103.971775,30.931016,1141
680,799,0,0.11172,1e-05,386,792,103.971864,30.931016,1141
681,799,0,0.317947,2.9e-05,387,792,103.971864,30.930927,1141
682,799,0,0.475083,4.3e-05,387,793,103.971954,30.930927,1141
683,799,0,0.161741,1.5e-05,387,794,103.972044,30.930927,1141
684,799,0,0.242447,2.2e-05,388,794,103.972044,30.930837,1141
685,799,0,0.556976,5e-05,388,795,103.972134,30.930837,1141
686,158,0,0.337491,3e-05,378,1512,104.036543,30.931735,158
687,158,0,0.108687,1e-05,378,1513,104.036633,30.931735,158
688,158,0,0.522211,4.7e-05,379,1512,104.036543,30.931645,158
689,158,1,1.030747,9.3e-05,379,1513,104.036633,30.931645,158
690,158,0,0.755717,6.8e-05,379,1514,104.036723,30.931645,158
691,158,0,0.698128,6.3e-05,380,1512,104.036543,30.931555,158
692,158,1,1.675415,0.000151,380,1513,104.036633,30.931555,158
693,158,0,0.76847,6.9e-05,380,1514,104.036723,30.931555,158
694,158,0,0.895861,8e-05,381,1512,104.036543,30.931466,158
695,158,1,1.545571,0.000139,381,1513,104.036633,30.931466,158
696,158,0,0.563404,5.1e-05,381,1514,104.036723,30.931466,158
697,158,0,0.080929,7e-06,382,1511,104.036453,30.931376,158
698,158,1,1.030945,9.3e-05,382,1512,104.036543,30.931376,158
699,158,1,1.429875,0.000128,382,1513,104.036633,30.931376,158
700,158,0,0.43209,3.9e-05,382,1514,104.036723,30.931376,158
701,158,0,0.22566,2e-05,383,1511,104.036453,30.931286,158
702,158,1,1.217938,0.000109,383,1512,104.036543,30.931286,158
703,158,1,1.229234,0.00011,383,1513,104.036633,30.931286,158
704,158,0,0.231626,2.1e-05,383,1514,104.036723,30.931286,158
705,158,0,0.394585,3.5e-05,384,1511,104.036453,30.931196,158
706,158,0,0.704488,6.3e-05,384,1512,104.036543,30.931196,158
707,158,1,1.019509,9.2e-05,384,1513,104.036633,30.931196,158
708,158,0,0.061389,6e-06,384,1514,104.036723,30.931196,158
709,158,0,0.043322,4e-06,385,1513,104.036633,30.931106,158
710,162,0,0.424631,3.8e-05,403,1102,103.999712,30.929489,162
711,162,0,0.062832,6e-06,404,1101,103.999622,30.929399,162
712,162,0,0.714794,6.4e-05,404,1102,103.999712,30.929399,162
713,162,0,0.512417,4.6e-05,404,1103,103.999802,30.929399,162
714,162,0,0.449478,4e-05,405,1103,103.999802,30.92931,162
715,85,0,0.094756,9e-06,360,1055,103.99549,30.933352,85
716,85,0,0.464765,4.2e-05,360,1056,103.99558,30.933352,85
717,85,0,0.609946,5.5e-05,361,1055,103.99549,30.933262,85
718,85,0,0.234808,2.1e-05,361,1056,103.99558,30.933262,85
719,85,0,0.546803,4.9e-05,362,1054,103.9954,30.933172,85
720,85,1,1.247446,0.000112,362,1055,103.99549,30.933172,85
721,85,0,0.371706,3.3e-05,362,1056,103.99558,30.933172,85
722,85,0,0.411296,3.7e-05,363,1054,103.9954,30.933083,85
723,85,0,0.598715,5.4e-05,363,1055,103.99549,30.933083,85
724,85,0,0.034165,3e-06,363,1056,103.99558,30.933083,85
725,80,0,0.331456,3e-05,896,1478,104.033489,30.885202,80
726,80,0,0.123207,1.1e-05,896,1479,104.033579,30.885202,80
727,80,0,0.066434,6e-06,896,1480,104.033668,30.885202,80
728,80,0,0.671069,6e-05,897,1478,104.033489,30.885113,80
729,80,1,1.095738,9.8e-05,897,1479,104.033579,30.885113,80
730,80,0,0.794985,7.1e-05,897,1480,104.033668,30.885113,80
731,80,0,0.086736,8e-06,898,1477,104.033399,30.885023,80
732,80,1,1.02653,9.2e-05,898,1478,104.033489,30.885023,80
733,80,1,1.421119,0.000128,898,1479,104.033579,30.885023,80
734,80,0,0.512168,4.6e-05,898,1480,104.033668,30.885023,80
